455	1093
456	761
457	481
457	935
458	655
458	700
459	490
459	542
459	544
459	833
459	934
460	790
461	539
461	674
462	498
463	656
464	820
465	543
465	870
466	728
468	1033
469	665
470	815
473	668
475	581
475	954
476	544
476	919
478	503
478	619
479	704
479	715
480	531
480	565
481	791
481	823
481	947
481	1077
482	686
483	889
483	971
484	532
485	506
485	821
486	591
486	785
487	522
487	567
487	767
487	979
488	717
489	536
489	725
490	905
490	1011
490	1012
490	1013
491	536
491	793
492	769
494	952
495	975
497	686
499	544
500	766
501	766
502	888
505	771
505	861
506	681
507	680
508	1033
509	829
509	830
510	864
511	841
511	859
512	727
512	980
513	702
513	800
514	973
519	634
522	524
522	781
522	855
522	890
522	924
523	854
525	858
525	999
525	1029
525	1030
526	1000
526	1047
527	1002
527	1006
528	806
529	811
529	848
530	892
530	907
532	916
534	742
535	652
535	670
536	651
536	774
536	783
536	810
536	837
536	927
537	568
537	665
539	803
539	984
540	541
542	543
542	614
544	669
544	708
544	852
545	571
547	958
549	631
550	649
550	982
551	880
552	911
553	752
553	1022
554	942
555	684
555	793
555	1005
556	983
557	789
559	946
560	887
560	1047
561	617
561	785
561	850
561	1086
562	614
562	750
563	614
564	614
564	1009
564	1083
565	756
566	754
566	1054
567	653
567	896
568	614
568	1047
569	614
569	736
570	964
571	766
571	832
572	919
573	1017
574	593
574	640
575	941
576	614
576	639
576	707
578	981
579	917
583	728
584	654
585	977
588	695
589	711
590	795
591	760
592	714
595	649
596	714
598	849
599	850
599	942
600	604
600	851
600	997
601	851
603	1000
605	786
605	857
606	812
607	939
608	929
610	867
611	868
611	898
612	888
614	804
614	833
614	844
614	859
614	930
614	931
614	933
614	934
614	936
614	982
614	991
614	993
614	1001
614	1003
614	1019
614	1020
614	1027
614	1028
614	1031
614	1033
614	1051
614	1071
615	935
616	1000
617	652
617	974
620	1047
621	1044
621	1065
622	750
623	774
624	1045
625	772
626	967
626	1048
627	756
627	1046
629	747
630	695
630	773
633	688
633	790
634	798
635	768
635	843
637	774
638	892
643	726
643	1059
644	856
645	857
645	997
646	763
647	1070
649	806
650	707
651	663
654	682
655	873
657	914
657	1061
658	695
658	826
658	990
658	1025
659	696
659	998
660	697
664	1035
666	694
670	784
670	883
672	874
677	983
678	811
678	967
680	708
681	1056
682	855
683	687
685	917
691	764
692	767
692	1017
695	748
695	905
695	915
697	712
697	749
698	744
701	910
703	740
703	915
706	868
707	994
709	882
710	883
710	1048
711	780
712	780
713	1073
715	903
715	904
715	1009
716	1066
719	758
721	759
722	894
722	899
723	760
723	896
729	802
731	846
732	762
732	1029
733	765
733	1004
734	764
734	826
735	854
736	955
738	956
739	868
739	1024
740	794
742	886
745	803
751	1019
753	810
753	936
754	948
755	1071
757	921
762	879
762	1037
763	928
765	811
769	972
770	813
770	918
771	1019
772	810
774	891
775	908
775	1054
780	848
780	876
781	882
782	893
782	921
784	900
785	823
785	863
785	916
785	928
785	1056
792	911
792	1023
796	815
799	983
799	1040
801	816
802	817
804	880
804	891
804	924
805	932
805	1011
806	944
806	1010
808	828
808	913
809	912
809	1001
810	818
811	1044
812	981
814	941
817	1044
819	922
821	912
822	823
822	915
822	991
823	921
825	914
831	1042
833	1047
834	879
836	966
838	947
839	965
840	842
841	863
843	1035
844	910
845	958
845	991
846	899
849	934
855	893
855	969
858	1017
859	925
860	898
860	926
861	963
862	1021
862	1092
865	962
866	965
866	1037
868	1003
871	927
872	886
873	920
876	985
878	1084
881	957
882	929
884	1090
885	1050
889	921
890	1055
894	986
895	1016
898	1054
901	927
901	1079
903	1071
904	929
905	936
906	991
906	994
906	1025
906	1051
907	939
908	967
909	1068
918	1072
922	1010
923	974
925	1047
927	996
930	1016
932	1066
933	1014
935	1054
936	1015
937	945
938	969
938	1057
940	996
943	999
943	1018
943	1030
943	1032
943	1087
945	1057
947	1083
949	993
950	998
952	1041
953	955
959	1064
961	971
961	1088
962	972
963	973
966	1052
967	978
967	1023
968	977
968	1026
974	1075
975	1076
976	1062
978	1005
980	1073
981	1074
982	1054
988	993
989	1063
990	1062
992	1079
993	1077
994	1047
995	1041
999	1076
1001	1047
1001	1089
1004	1039
1007	1053
1011	1020
1017	1086
1018	1081
1020	1047
1020	1082
1021	1029
1025	1080
1026	1078
1027	1090
1028	1091
1030	1075
1031	1045
1038	1058
1045	1095
1047	1051
1049	1051
1053	1069
1054	1070
1059	1060
1060	1065
1063	1094
1064	1072
1078	1084
1080	1085
1085	1096
1092	1093
